,BLACK,HHSEX,METRO,HHGRAD,HHMAR,HHCITSHP,HHAGE,NUMPEOPLE,HINCP,DIVISION,OWNER
50747,1.0,2,1.0,43,4,4,45,3,4.2552725051033065,3,0.0
50748,0.0,1,0.0,42,1,1,32,4,4.903089986991944,7,1.0
50749,1.0,1,1.0,39,1,1,54,2,4.631443769013172,5,0.0
50750,0.0,2,1.0,39,1,1,30,3,4.929418925714293,3,1.0
50753,0.0,1,1.0,44,1,1,71,2,4.872738827472669,5,1.0
50754,1.0,1,1.0,40,6,1,25,2,4.5910646070264995,3,0.0
50755,0.0,1,1.0,44,6,1,30,1,4.778151250383644,3,1.0
50756,0.0,1,1.0,39,1,5,38,3,4.380211241711606,3,1.0
50757,0.0,2,1.0,39,1,5,43,4,4.7558748556724915,3,1.0
50758,0.0,1,1.0,42,1,1,79,2,5.194514341882467,3,1.0
50761,0.0,1,1.0,37,1,1,68,3,4.893228967043224,3,0.0
50762,0.0,2,0.0,40,4,1,54,3,4.3222192947339195,7,0.0
50763,0.0,1,1.0,44,1,1,68,2,4.870169721136441,3,1.0
50765,1.0,2,1.0,39,5,1,65,6,4.645422269349092,3,0.0
50766,1.0,1,1.0,40,4,3,38,1,4.2552725051033065,5,1.0
50767,0.0,1,1.0,39,1,1,78,2,4.409933123331294,3,0.0
50768,0.0,1,1.0,39,6,1,32,4,4.929418925714293,3,0.0
50769,0.0,2,1.0,44,1,1,29,3,5.079181246047625,3,1.0
50770,0.0,2,0.0,40,1,1,32,2,4.037426497940624,7,0.0
50771,0.0,1,1.0,43,6,1,64,1,4.398807730203265,5,1.0
50772,1.0,1,1.0,39,6,1,46,1,4.079181246047625,3,0.0
50773,0.0,2,1.0,44,1,1,74,2,4.682145076373832,3,0.0
50774,1.0,2,1.0,37,6,1,63,3,4.707570176097937,3,0.0
50775,1.0,1,1.0,38,6,1,59,1,4.12057393120585,3,1.0
50776,0.0,1,1.0,38,4,1,54,1,4.201397124320452,5,0.0
50778,0.0,2,1.0,45,1,1,32,2,5.089905111439398,9,1.0
50779,0.0,1,1.0,39,1,1,57,6,5.228400358703005,9,1.0
50780,0.0,1,1.0,45,1,1,56,4,5.433449793761596,9,1.0
50781,0.0,1,1.0,33,1,5,67,4,4.980911937776844,9,0.0
50783,0.0,1,1.0,40,4,1,36,1,4.342422680822207,9,1.0
50784,0.0,2,1.0,40,1,1,41,4,4.544068044350276,9,0.0
50785,0.0,2,1.0,39,1,5,55,3,4.414973347970818,9,1.0
50786,0.0,1,1.0,45,1,1,68,2,4.954242509439325,9,1.0
50787,0.0,2,1.0,40,3,4,85,4,4.903089986991944,9,1.0
50788,0.0,1,1.0,45,3,1,85,1,4.6020599913279625,9,0.0
50789,0.0,2,1.0,34,6,5,43,3,4.551449997972875,9,0.0
50791,0.0,1,1.0,44,1,1,58,2,5.492760389026838,9,1.0
50792,1.0,1,1.0,39,1,1,35,3,4.812913356642856,9,1.0
50793,0.0,1,1.0,44,6,1,48,2,4.8750612633917,9,1.0
50794,0.0,1,1.0,44,6,1,37,1,5.401400540781544,9,0.0
50795,0.0,2,1.0,45,3,4,72,2,5.377306251068199,9,1.0
50796,0.0,1,1.0,44,5,1,66,1,4.698970004336019,9,0.0
50797,0.0,1,1.0,44,1,4,60,2,5.515343893088381,9,1.0
50798,0.0,2,1.0,44,1,1,29,2,5.518513939877887,3,1.0
50799,0.0,1,1.0,39,1,1,29,5,4.954242509439325,9,0.0
50801,0.0,1,1.0,39,1,1,72,2,4.13481437032046,9,1.0
50802,0.0,1,1.0,44,4,1,40,1,4.903089986991944,9,0.0
50803,0.0,1,1.0,44,1,1,34,4,4.698970004336019,9,1.0
50805,0.0,2,1.0,39,1,1,36,5,4.6020599913279625,9,0.0
50806,0.0,2,1.0,46,6,1,37,1,5.639486489268586,9,0.0
50809,0.0,1,1.0,38,4,4,64,1,5.113943352306837,9,1.0
50810,0.0,2,1.0,40,1,1,47,3,5.146128035678238,9,1.0
50811,0.0,1,1.0,39,1,1,35,3,4.698970004336019,9,1.0
50812,0.0,1,1.0,45,1,1,72,2,5.171433900943009,9,1.0
50813,0.0,1,1.0,44,4,1,61,1,5.001733712809001,9,1.0
50814,0.0,2,1.0,32,6,1,68,1,4.03981055414835,9,0.0
50817,0.0,1,1.0,32,1,4,85,2,4.294466226161593,9,0.0
50818,0.0,1,1.0,40,4,1,74,1,4.068185861746161,9,1.0
50820,0.0,2,1.0,47,1,1,36,3,4.845098040014257,9,1.0
50821,0.0,2,1.0,45,6,1,37,3,4.698970004336019,9,0.0
50822,0.0,2,1.0,40,5,1,56,1,4.8512583487190755,9,0.0
50823,0.0,1,1.0,44,3,1,70,1,4.769377326076138,9,1.0
50824,0.0,1,1.0,40,6,1,22,4,4.658964842664435,3,0.0
50825,1.0,2,1.0,39,6,1,59,1,4.176091259055681,9,0.0
50826,0.0,1,1.0,40,1,1,76,2,4.768416088216331,2,1.0
50830,0.0,1,1.0,32,1,5,41,6,4.845098040014257,9,0.0
50831,0.0,2,1.0,39,6,1,29,3,4.698970004336019,9,1.0
50832,1.0,2,1.0,39,6,1,23,1,4.176091259055681,9,0.0
50833,0.0,1,1.0,44,6,1,37,1,4.903089986991944,9,1.0
50834,0.0,2,1.0,44,1,1,55,2,4.986771734266245,9,1.0
50835,0.0,1,1.0,37,1,5,44,3,4.301029995663981,9,0.0
50836,0.0,1,1.0,44,1,1,64,6,4.8779469516291885,9,0.0
50838,0.0,2,1.0,40,4,1,57,1,4.653212513775344,9,1.0
50840,0.0,1,1.0,44,6,1,27,1,5.017951068830742,9,0.0
50841,0.0,1,1.0,45,6,3,30,2,5.653212513775344,9,0.0
50842,0.0,2,1.0,43,6,1,62,1,4.515873843711679,3,1.0
50843,0.0,2,1.0,44,6,1,28,1,4.633468455579586,9,0.0
50844,0.0,2,1.0,40,1,1,31,4,4.653212513775344,9,0.0
50845,0.0,2,1.0,42,4,1,48,2,4.869231719730976,9,0.0
50846,0.0,2,1.0,40,6,1,30,2,4.681241237375588,9,0.0
50847,1.0,2,1.0,39,4,1,45,3,5.2944662261615925,9,1.0
50850,0.0,1,1.0,44,1,1,38,4,5.071882007306125,9,1.0
50851,0.0,2,1.0,44,4,5,46,3,5.463892988985907,9,0.0
50852,0.0,1,1.0,45,4,4,69,1,4.5910646070264995,9,1.0
50853,0.0,2,1.0,44,3,1,69,1,4.681693392004564,9,1.0
50854,0.0,1,1.0,45,1,1,28,2,5.12057393120585,9,1.0
50855,0.0,1,1.0,43,6,5,45,1,5.089905111439398,9,0.0
50856,0.0,1,1.0,39,1,1,38,4,4.968482948553935,9,0.0
50857,0.0,2,1.0,44,6,4,70,2,4.760422483423212,9,1.0
50858,0.0,1,1.0,45,6,1,35,2,5.568201724066995,9,1.0
50859,0.0,1,1.0,44,6,1,22,2,4.944532020991981,9,0.0
50860,0.0,1,1.0,45,4,1,53,3,5.247973266361806,9,1.0
50861,0.0,2,1.0,44,6,1,63,1,4.8512583487190755,9,1.0
50862,0.0,2,1.0,44,6,4,27,1,5.064457989226918,9,0.0
50864,1.0,2,1.0,40,6,1,21,6,4.597695185925512,3,0.0
50865,0.0,2,1.0,43,1,1,35,4,5.342422680822207,9,1.0
50866,0.0,1,1.0,40,4,1,59,1,4.6020599913279625,9,1.0
50867,0.0,1,1.0,44,1,5,58,4,5.188647295999718,9,1.0
50868,1.0,2,1.0,40,6,1,37,1,5.0,9,0.0
50869,0.0,1,1.0,43,1,1,55,3,5.176091259055681,9,1.0
50870,0.0,2,1.0,43,1,1,46,3,4.389166084364533,9,0.0
50871,0.0,1,1.0,44,1,1,53,5,5.079181246047625,9,1.0
50872,0.0,2,1.0,40,1,1,59,2,4.90200289135073,9,1.0
50873,1.0,2,1.0,44,1,5,63,3,5.103803720955957,9,1.0
50877,0.0,2,1.0,43,4,1,59,3,5.367355921026019,9,0.0
50878,0.0,1,1.0,40,6,1,35,2,4.991226075692495,9,1.0
50879,0.0,2,1.0,39,3,1,64,3,4.897627091290442,9,1.0
50880,0.0,2,1.0,44,6,1,85,1,5.158543410440671,9,1.0
50881,0.0,1,1.0,44,4,4,54,2,5.068742292932981,9,1.0
50882,0.0,1,1.0,38,6,4,54,2,4.845098040014257,9,1.0
50883,0.0,1,1.0,41,1,5,58,4,4.7355988996981795,9,0.0
50885,0.0,1,1.0,40,2,1,53,5,5.620136054973758,9,1.0
50888,0.0,2,1.0,47,1,1,43,3,5.672467313068082,9,1.0
50889,0.0,1,1.0,44,6,1,32,2,5.398807730203265,9,0.0
50890,0.0,2,1.0,43,6,1,23,3,4.017033339298781,2,0.0
50891,0.0,1,1.0,35,1,5,45,5,4.6127838567197355,9,0.0
50892,0.0,1,1.0,40,6,1,35,1,5.176091259055681,9,0.0
50893,0.0,1,1.0,43,1,1,31,2,4.954242509439325,3,1.0
50894,0.0,1,1.0,40,1,4,70,2,4.725911632295048,9,0.0
50895,0.0,1,1.0,39,1,4,68,7,4.917242857907466,9,1.0
50897,1.0,2,1.0,39,3,1,74,1,4.6344772701607315,9,1.0
50898,0.0,1,1.0,44,1,1,33,4,5.14921911265538,9,0.0
50899,0.0,1,1.0,38,1,5,48,5,5.123851640967086,9,1.0
50900,0.0,2,1.0,43,3,1,63,1,4.323458366849468,9,0.0
50901,0.0,1,1.0,45,1,1,67,2,4.14921911265538,9,1.0
50902,0.0,1,1.0,42,1,1,46,4,4.77232170672292,9,0.0
50904,0.0,1,1.0,45,1,1,64,2,5.168792020314182,9,1.0
50905,0.0,2,1.0,45,1,1,50,4,4.7923916894982534,9,0.0
50907,0.0,1,1.0,44,6,1,37,4,5.397070549959409,9,1.0
50908,0.0,2,1.0,38,1,1,48,2,4.146128035678238,3,0.0
50909,0.0,2,1.0,39,4,1,69,2,4.6020599913279625,9,0.0
50911,0.0,1,1.0,40,3,1,70,2,4.653212513775344,9,1.0
50912,0.0,1,1.0,41,1,5,43,5,4.431363764158987,9,0.0
50913,0.0,1,1.0,43,4,4,59,1,4.477121254719663,9,0.0
50914,0.0,2,1.0,39,2,1,53,1,4.707570176097937,9,1.0
50915,0.0,2,1.0,43,5,1,46,1,4.7160033436347994,9,1.0
50916,0.0,2,1.0,43,1,1,49,4,4.635483746814912,9,0.0
50917,1.0,1,1.0,44,6,1,25,1,4.635483746814912,9,0.0
50919,0.0,1,1.0,44,1,1,36,3,4.831229693867063,9,1.0
50922,0.0,2,1.0,44,6,1,64,1,4.477121254719663,9,1.0
50923,0.0,1,1.0,39,2,1,61,2,4.99563519459755,9,1.0
50924,0.0,1,1.0,44,6,1,27,2,5.531606631932722,9,0.0
50927,0.0,1,1.0,45,6,5,34,1,5.380211241711606,9,0.0
50928,0.0,2,1.0,45,6,1,57,1,5.176091259055681,9,1.0
50929,0.0,1,1.0,39,6,1,25,4,4.845098040014257,9,0.0
50930,0.0,1,1.0,39,1,1,61,3,4.8208579894397,3,1.0
50932,0.0,1,1.0,44,6,1,32,1,4.812913356642856,9,0.0
50933,0.0,2,1.0,39,6,1,56,2,4.944482672150168,9,1.0
50934,0.0,2,1.0,44,1,4,58,2,5.451786435524291,9,0.0
50936,0.0,1,1.0,44,1,4,46,4,4.880813592280791,9,1.0
50937,0.0,2,1.0,42,6,1,57,1,4.763427993562937,9,0.0
50939,0.0,1,1.0,39,1,1,21,2,4.447158031342219,9,0.0
50940,0.0,1,1.0,31,1,4,80,7,4.722633922533812,9,1.0
50943,0.0,1,1.0,44,6,1,37,2,5.404833716619938,9,0.0
50944,0.0,2,1.0,44,6,1,37,1,5.1303337684950066,9,1.0
50946,0.0,1,1.0,44,4,1,73,2,5.34478512263266,9,1.0
50947,0.0,1,1.0,31,1,5,55,5,4.8750612633917,9,0.0
50948,0.0,1,1.0,39,1,1,75,2,4.727541257028556,9,1.0
50949,0.0,1,1.0,39,3,4,49,1,4.635483746814912,9,0.0
50950,1.0,1,1.0,40,4,1,35,1,4.518513939877887,9,0.0
50951,1.0,1,1.0,39,1,1,70,2,4.469822015978163,9,1.0
50952,0.0,2,1.0,39,4,4,63,1,4.294466226161593,9,0.0
50953,1.0,2,1.0,46,1,1,46,4,5.086359830674748,9,1.0
50955,0.0,2,1.0,45,1,1,57,2,5.324899497052313,9,1.0
50956,0.0,1,1.0,40,1,1,53,2,4.913813852383717,9,1.0
50958,0.0,1,1.0,44,6,1,27,3,4.477121254719663,9,1.0
50959,0.0,1,1.0,36,1,4,60,5,4.193124598354461,9,1.0
50960,0.0,1,1.0,44,5,4,63,2,4.681241237375588,9,1.0
50962,0.0,1,1.0,39,6,5,39,3,4.662757831681574,9,0.0
50963,1.0,2,1.0,39,1,4,40,4,4.505149978319906,9,0.0
50964,0.0,1,1.0,40,6,1,21,3,4.848189116991398,9,0.0
50966,0.0,2,1.0,39,1,1,63,3,5.166726055580051,3,1.0
50967,0.0,2,1.0,45,3,1,71,5,5.331224781020732,9,1.0
50968,0.0,1,1.0,36,6,1,59,1,4.778151250383644,9,0.0
50969,0.0,1,1.0,39,4,1,58,2,4.8909795969896885,9,0.0
50970,0.0,1,1.0,44,1,1,32,5,5.509202522331103,9,1.0
50972,0.0,1,1.0,40,1,4,69,2,4.440909082065218,9,1.0
50973,0.0,1,1.0,40,4,4,64,1,4.193124598354461,9,1.0
50975,0.0,1,1.0,35,6,5,38,7,4.845098040014257,9,0.0
50976,0.0,2,1.0,42,1,1,52,7,4.720985744153739,9,1.0
50977,0.0,2,1.0,42,1,4,56,3,4.431363764158987,9,1.0
50978,0.0,1,1.0,39,1,4,57,8,5.371067862271737,9,1.0
50980,0.0,2,1.0,38,6,1,41,7,5.3747483460101035,9,0.0
50981,0.0,2,1.0,39,1,5,32,5,4.653212513775344,9,1.0
50982,0.0,1,1.0,42,1,4,62,6,5.224533062606086,9,1.0
50983,0.0,2,1.0,44,5,5,33,3,4.8750612633917,9,1.0
50984,0.0,2,1.0,40,4,1,72,1,4.763427993562937,9,0.0
50985,0.0,2,1.0,39,5,1,65,1,4.107209969647869,9,0.0
50986,0.0,1,1.0,45,1,1,58,3,5.056904851336473,9,0.0
50988,0.0,2,1.0,45,6,5,48,1,5.079181246047625,9,0.0
50989,0.0,1,1.0,40,1,4,80,2,4.949390006644912,9,1.0
50990,0.0,1,1.0,43,6,1,21,5,5.267171728403014,9,0.0
50993,0.0,1,1.0,45,4,1,50,3,4.557507201905658,3,0.0
50994,0.0,2,1.0,39,4,1,43,2,4.553883026643875,5,0.0
50995,0.0,2,0.0,39,1,1,79,2,4.4031205211758175,5,1.0
50997,0.0,2,0.0,40,1,1,85,2,4.6148972160331345,5,1.0
51000,0.0,2,0.0,40,3,1,85,1,4.462397997898956,5,1.0
51001,0.0,1,0.0,43,1,1,34,3,4.698970004336019,5,1.0
51002,0.0,1,0.0,45,4,1,71,1,4.147367107793786,5,0.0
51003,0.0,2,1.0,40,4,1,52,2,4.568201724066995,6,1.0
51004,0.0,1,0.0,40,4,1,64,1,4.544068044350276,5,1.0
51005,0.0,2,1.0,44,1,4,85,2,4.204119982655925,4,1.0
51006,0.0,1,0.0,45,1,1,77,3,4.826074802700826,5,1.0
51007,1.0,2,1.0,44,6,1,58,3,5.00560944536028,5,0.0
51009,0.0,2,1.0,41,6,1,79,1,4.2455126678141495,5,1.0
51010,1.0,2,0.0,40,4,1,64,2,4.491361693834273,5,1.0
51011,0.0,1,0.0,39,1,1,61,2,5.173186268412274,7,1.0
51012,0.0,2,1.0,36,1,5,33,6,4.107209969647869,7,1.0
51014,1.0,1,1.0,40,6,1,35,3,4.88309335857569,7,0.0
51015,0.0,2,0.0,43,1,1,64,2,5.008600171761918,3,1.0
51016,0.0,2,0.0,39,1,1,80,2,4.334453751150931,3,1.0
51017,0.0,1,1.0,40,5,1,55,3,4.808210972924222,7,0.0
51018,0.0,1,0.0,40,4,1,42,4,5.075546961392531,3,1.0
51019,0.0,1,1.0,40,1,1,35,5,5.041392685158225,7,1.0
51020,0.0,2,0.0,39,1,1,76,2,4.690196080028514,3,1.0
51021,0.0,2,1.0,42,1,1,57,2,4.949390006644912,7,1.0
51022,0.0,1,0.0,39,1,1,67,2,4.832508912706237,7,1.0
51023,0.0,2,0.0,44,4,1,46,2,4.390935107103379,3,0.0
51024,0.0,1,1.0,39,1,5,53,5,4.814247595731921,7,1.0
51025,0.0,2,1.0,40,3,1,57,2,4.004321373782642,7,1.0
51028,0.0,2,0.0,39,3,1,80,1,4.193124598354461,3,1.0
51029,0.0,1,1.0,39,1,1,52,4,4.869231719730976,3,1.0
51031,0.0,2,1.0,43,6,1,66,1,4.977723605288848,4,1.0
51032,0.0,2,1.0,44,1,4,47,4,5.071882007306125,3,1.0
51033,0.0,2,1.0,44,1,1,24,2,4.929929560084588,4,1.0
51034,0.0,2,1.0,42,1,1,26,3,5.209515014542631,4,1.0
51035,0.0,2,1.0,40,4,1,79,1,4.230448921378274,4,0.0
51039,0.0,2,1.0,40,4,1,60,2,4.523746466811565,4,1.0
51041,0.0,2,1.0,42,6,5,40,7,4.57978359661681,4,1.0
51042,0.0,1,1.0,34,1,1,40,5,4.326335860928752,4,0.0
51043,0.0,1,1.0,39,1,1,49,3,5.096910013008056,4,1.0
51044,1.0,1,1.0,40,1,4,49,2,4.778151250383644,4,0.0
51045,0.0,1,1.0,39,1,1,58,2,4.623249290397901,4,1.0
51046,0.0,2,1.0,40,1,1,58,2,5.260071387985075,4,1.0
51047,0.0,2,1.0,44,1,1,40,5,5.463892988985907,5,1.0
51048,0.0,2,1.0,41,1,1,72,2,5.012837224705172,6,1.0
51050,1.0,1,1.0,43,1,1,51,2,5.338456493604605,5,1.0
51051,0.0,2,1.0,44,1,1,72,2,5.5229655954919865,6,1.0
51052,0.0,1,1.0,44,1,1,79,3,4.505149978319906,6,1.0
51053,0.0,1,1.0,40,1,5,53,4,4.2552725051033065,5,1.0
51054,0.0,2,1.0,44,3,1,68,1,4.477410687907252,5,1.0
51055,1.0,2,1.0,40,6,1,30,3,4.556302500767287,6,0.0
51056,1.0,2,1.0,42,3,1,63,1,4.361727836017593,6,1.0
51057,0.0,2,0.0,44,1,1,45,3,4.903089986991944,6,0.0
51058,1.0,1,1.0,39,6,1,49,2,4.2552725051033065,6,0.0
51059,0.0,1,1.0,38,1,1,70,2,4.959041392321094,6,1.0
51060,0.0,1,1.0,40,1,1,73,2,5.2345172835126865,5,1.0
51061,1.0,1,1.0,39,6,1,72,1,4.575187844927661,5,0.0
51062,0.0,1,1.0,39,1,1,58,2,4.857332496431268,9,1.0
51063,1.0,1,1.0,42,1,1,61,4,4.681241237375588,6,1.0
51064,0.0,1,1.0,40,6,1,23,2,4.9661417327390325,5,1.0
51065,0.0,2,1.0,45,3,1,74,1,4.431363764158987,4,1.0
51067,0.0,1,1.0,40,6,1,40,1,4.079181246047625,5,0.0
51068,1.0,2,1.0,44,6,1,35,2,4.625312450961674,6,0.0
51069,0.0,2,1.0,39,1,1,26,6,4.578639209968072,6,0.0
51070,0.0,1,1.0,40,1,1,72,4,4.882524537954881,5,1.0
51071,1.0,2,1.0,39,1,1,36,5,5.2681097298084785,5,1.0
51072,1.0,2,1.0,38,4,1,78,1,4.2552725051033065,6,0.0
51073,1.0,2,1.0,44,4,1,50,2,4.672097857935717,6,1.0
51074,1.0,1,1.0,35,6,1,51,1,4.845098040014257,6,0.0
51075,1.0,2,1.0,39,6,1,52,1,4.974050902792877,5,1.0
51076,0.0,2,1.0,44,1,1,28,2,4.954242509439325,6,0.0
51078,0.0,2,1.0,46,4,3,61,1,5.276461804173244,5,1.0
51079,0.0,1,0.0,39,6,1,64,1,4.544068044350276,6,1.0
51081,0.0,1,1.0,42,6,1,24,2,4.301029995663981,6,0.0
51082,0.0,2,1.0,40,6,1,42,2,4.537819095073274,5,1.0
51085,1.0,2,1.0,47,1,1,63,2,5.088136088700551,2,1.0
51087,1.0,2,1.0,44,1,1,34,2,4.897627091290442,5,1.0
51088,0.0,2,1.0,44,6,1,28,1,4.447158031342219,2,0.0
51089,0.0,1,1.0,45,1,1,46,4,5.041392685158225,2,1.0
51090,1.0,2,1.0,39,6,1,20,2,4.656098202012831,7,1.0
51091,0.0,2,1.0,42,1,4,47,4,5.113943352306837,5,1.0
51093,0.0,1,1.0,39,1,1,73,2,4.57978359661681,2,1.0
51095,0.0,1,1.0,40,1,1,31,3,4.982271233039568,5,0.0
51096,0.0,2,1.0,36,1,1,68,2,4.283301228703549,5,1.0
51098,0.0,2,1.0,44,6,3,25,1,4.6020599913279625,2,0.0
51100,1.0,2,1.0,39,6,1,44,3,4.079181246047625,7,0.0
51102,0.0,1,1.0,43,1,1,65,2,4.69810054562339,2,1.0
51108,0.0,1,1.0,41,1,1,72,2,4.845098040014257,2,1.0
51110,0.0,1,1.0,36,4,1,85,1,4.421603926869831,5,0.0
51111,0.0,2,1.0,40,4,1,61,1,4.653212513775344,2,1.0
51112,0.0,1,1.0,39,4,1,57,1,4.562292864456475,5,0.0
51113,0.0,2,1.0,39,4,1,71,1,4.541579243946581,5,1.0
51114,0.0,1,1.0,39,6,1,50,1,5.113943352306837,2,0.0
51115,0.0,2,1.0,44,1,1,58,3,5.385606273598312,2,1.0
51116,1.0,1,1.0,44,5,1,48,1,4.7923916894982534,7,0.0
51117,0.0,2,1.0,45,1,1,31,4,4.879439965995217,5,0.0
51119,0.0,2,1.0,39,3,1,85,1,4.079181246047625,2,1.0
51120,0.0,2,1.0,40,4,1,69,1,4.380211241711606,5,1.0
51121,0.0,2,1.0,39,5,1,41,3,4.628388930050312,2,0.0
51126,1.0,2,1.0,40,1,1,27,3,4.940516484932568,5,0.0
51127,0.0,1,1.0,43,1,1,46,4,4.8750612633917,9,1.0
51128,0.0,1,1.0,39,6,1,20,2,4.698970004336019,5,0.0
51130,0.0,1,1.0,44,4,1,52,3,4.8750612633917,5,1.0
51131,0.0,1,1.0,40,5,1,24,1,4.732393759822968,5,0.0
51132,0.0,2,1.0,43,1,1,49,3,5.068185861746161,9,1.0
51133,0.0,1,1.0,39,1,1,45,4,4.8208579894397,5,1.0
51134,0.0,2,1.0,38,6,1,33,1,4.447158031342219,9,0.0
51135,0.0,1,1.0,43,1,1,51,3,4.864511081058392,5,0.0
51136,0.0,1,1.0,39,1,1,65,2,5.239299479126893,9,1.0
51137,0.0,1,1.0,39,4,1,56,2,4.814380794469938,5,0.0
51139,0.0,2,1.0,35,4,1,85,1,4.348382756417916,9,0.0
51140,1.0,2,1.0,41,4,1,30,2,4.453318340047038,5,0.0
51141,0.0,2,1.0,44,1,1,52,4,4.921166050637739,9,1.0
51142,0.0,2,1.0,44,1,1,31,2,4.944482672150168,9,1.0
51143,0.0,1,1.0,39,4,1,47,2,4.832508912706237,9,1.0
51144,0.0,2,1.0,42,4,1,55,3,4.217483944213907,9,0.0
51145,0.0,1,1.0,39,4,1,63,2,5.0,5,1.0
51146,0.0,2,1.0,43,1,1,66,4,4.842609239610562,5,1.0
51147,0.0,2,1.0,45,4,1,70,1,4.1702617153949575,9,1.0
51149,0.0,2,1.0,39,1,5,46,4,4.747411807886423,9,1.0
51153,0.0,1,0.0,39,1,1,72,2,4.431363764158987,5,1.0
51154,0.0,2,0.0,43,1,1,46,4,5.289142835932333,5,1.0
51156,0.0,1,0.0,39,4,1,30,7,4.2552725051033065,5,1.0
51157,0.0,2,0.0,41,3,1,64,2,4.597695185925512,7,0.0
51158,0.0,2,1.0,43,1,1,37,5,5.236033147117636,3,1.0
51159,0.0,2,1.0,44,4,1,58,3,4.556302500767287,3,1.0
51161,0.0,2,1.0,39,4,5,42,3,4.819543935541868,3,1.0
51162,0.0,1,1.0,44,1,1,76,2,4.838849090737256,3,1.0
51163,1.0,2,1.0,38,4,1,80,2,4.810904280668701,5,0.0
51164,0.0,2,1.0,47,1,4,38,7,4.537819095073274,3,1.0
51165,0.0,2,1.0,41,4,1,73,1,4.184691430817598,3,0.0
51166,0.0,2,0.0,39,3,1,80,1,4.2552725051033065,7,0.0
51167,0.0,1,1.0,39,1,1,55,2,4.544068044350276,5,1.0
51168,0.0,1,1.0,46,1,1,72,2,4.969415912353981,3,1.0
51169,0.0,1,1.0,45,1,1,62,4,5.2552725051033065,5,1.0
51170,0.0,1,1.0,44,6,1,33,1,4.079181246047625,3,0.0
51172,1.0,1,1.0,36,6,1,56,1,4.285557309007774,3,0.0
51173,0.0,2,1.0,39,6,1,65,4,4.017033339298781,3,0.0
51175,0.0,1,1.0,44,6,1,32,2,4.628388930050312,3,0.0
51178,1.0,1,1.0,40,1,1,43,5,5.010723865391773,5,1.0
51180,1.0,1,1.0,44,6,1,36,1,4.633468455579586,3,0.0
51181,0.0,1,1.0,45,1,1,53,2,5.222716471147583,3,1.0
51182,1.0,1,1.0,44,6,1,61,1,5.0,3,0.0
51184,0.0,2,1.0,44,6,1,29,2,4.799340549453582,3,0.0
51185,0.0,2,1.0,40,4,1,48,1,4.7160033436347994,3,0.0
51186,0.0,2,0.0,40,4,1,45,3,4.53655844257153,7,1.0
51187,0.0,1,1.0,42,4,1,70,2,4.47639682672533,3,0.0
51188,0.0,2,1.0,39,6,1,24,4,4.1303337684950066,3,0.0
51189,1.0,1,1.0,40,5,1,29,2,4.757396028793024,3,0.0
51190,0.0,1,1.0,39,6,1,27,1,4.477121254719663,3,0.0
51191,0.0,1,1.0,41,1,1,36,4,4.929418925714293,3,0.0
51192,0.0,1,1.0,39,1,1,40,4,4.763427993562937,3,1.0
51194,0.0,1,1.0,44,4,1,75,3,4.778151250383644,2,1.0
51195,0.0,2,1.0,40,6,1,58,2,4.570542939881897,9,1.0
51196,0.0,2,1.0,44,4,1,32,5,4.495544337546448,9,0.0
51197,0.0,1,1.0,39,1,4,45,4,4.8444771757456815,9,1.0
51199,0.0,1,1.0,40,1,1,68,2,4.7752462597402365,9,1.0
51200,0.0,1,1.0,45,1,5,33,2,5.133538908370218,9,1.0
51201,0.0,1,1.0,33,1,5,34,4,4.799340549453582,9,1.0
51203,0.0,2,1.0,45,1,1,25,2,4.954242509439325,9,0.0
51204,0.0,1,1.0,40,1,1,65,4,4.541579243946581,9,0.0
51208,1.0,1,1.0,37,4,1,59,3,5.021189299069938,9,1.0
51209,0.0,1,1.0,40,6,1,63,2,5.311753861055754,9,0.0
51210,0.0,1,1.0,44,6,1,27,1,5.161368002234975,9,0.0
51211,0.0,1,1.0,44,1,1,70,2,5.3342526423342305,9,1.0
51212,0.0,2,1.0,44,6,1,26,2,5.491361693834273,9,0.0
51213,1.0,1,1.0,38,4,1,60,1,4.041392685158225,9,0.0
51216,0.0,1,1.0,43,3,1,71,1,4.540329474790874,3,1.0
51217,1.0,2,1.0,39,6,1,22,3,4.12057393120585,9,0.0
51219,0.0,2,1.0,39,1,1,67,2,4.531478917042255,9,1.0
51221,0.0,2,1.0,44,1,1,56,2,5.103803720955957,9,1.0
51222,0.0,2,1.0,44,3,1,80,1,4.477121254719663,9,0.0
51223,0.0,1,1.0,40,6,1,46,1,4.57978359661681,9,0.0
51226,0.0,2,1.0,39,4,4,51,1,4.505149978319906,9,1.0
51228,1.0,2,1.0,37,6,1,30,5,4.20002926655377,9,0.0
51229,0.0,2,1.0,38,1,1,31,5,4.740046724051494,9,0.0
51230,0.0,2,1.0,44,1,4,63,2,5.246005904076029,9,0.0
51232,0.0,2,1.0,39,4,4,56,3,4.491361693834273,9,0.0
51234,0.0,2,1.0,45,1,1,35,2,5.2552725051033065,9,0.0
51235,0.0,1,1.0,46,6,1,34,3,5.426511261364575,9,0.0
51236,0.0,1,1.0,45,6,1,43,2,5.03382569395331,9,1.0
51237,1.0,1,1.0,40,6,1,45,2,4.6020599913279625,9,0.0
51238,0.0,2,1.0,44,1,5,43,2,5.41161970596323,9,0.0
51239,0.0,2,1.0,45,6,1,31,1,4.907411360774586,3,0.0
