Property Sub Type,Close$/SqFt,Close_Year,Close_Month,close_month_index,Close Date
Condominium,1.54,2019,8,20,8/4/19
Single Family Resi,1.4,2019,8,20,8/1/19
Single Family Resi,1.76,2019,8,20,8/8/19
Condominium,1.81,2019,8,20,8/2/19
Single Family Resi,2.71,2019,8,20,8/8/19
Single Family Resi,1.7,2019,8,20,8/8/19
Single Family Resi,1.81,2019,8,20,8/16/19
Townhouse,2.0,2019,8,20,8/1/19
Condominium,1.8,2019,8,20,8/26/19
Condominium,1.87,2019,8,20,8/1/19
Single Family Resi,1.8,2019,8,20,8/9/19
Condominium,1.77,2019,8,20,8/31/19
Condominium,2.15,2019,8,20,8/23/19
Condominium,1.69,2019,8,20,8/28/19
Single Family Resi,2.32,2019,8,20,8/15/19
Single Family Resi,2.17,2019,8,20,8/1/19
Condominium,2.76,2019,8,20,8/9/19
Single Family Resi,2.2,2019,8,20,8/1/19
Single Family Resi,2.62,2019,8,20,8/29/19
Apartment,2.4,2019,8,20,8/23/19
Apartment,2.14,2019,8,20,8/5/19
Apartment,2.75,2019,8,20,8/1/19
Quadruplex,0.4,2019,8,20,8/3/19
Condominium,1.89,2019,8,20,8/21/19
Townhouse,1.59,2019,8,20,8/10/19
Condominium,2.3,2019,8,20,8/12/19
Condominium,2.73,2019,8,20,8/9/19
Duplex,1.85,2019,8,20,8/14/19
Condominium,2.79,2019,8,20,8/21/19
Duplex,2.36,2019,8,20,8/22/19
Duplex,2.38,2019,8,20,8/8/19
Duplex,2.29,2019,8,20,8/14/19
Condominium,1.89,2019,8,20,8/6/19
Condominium,2.95,2019,8,20,8/23/19
Duplex,1.48,2019,8,20,8/25/19
Condominium,1.59,2019,8,20,8/1/19
Single Family Resi,2.0,2019,8,20,8/25/19
Condominium,1.85,2019,8,20,8/15/19
Single Family Resi,2.13,2019,8,20,8/10/19
Single Family Resi,2.97,2019,8,20,8/29/19
Condominium,2.43,2019,8,20,8/5/19
Single Family Resi,1.39,2019,8,20,8/30/19
Condominium,1.86,2019,8,20,8/30/19
Single Family Resi,2.16,2019,8,20,8/12/19
Duplex,1.64,2019,8,20,8/24/19
Apartment,2.07,2019,8,20,8/28/19
Apartment,2.09,2019,8,20,8/28/19
Condominium,1.6,2019,8,20,8/1/19
Apartment,2.09,2019,8,20,8/28/19
Apartment,1.86,2019,8,20,8/8/19
Apartment,1.76,2019,8,20,8/8/19
Apartment,1.8,2019,8,20,8/17/19
Apartment,1.8,2019,8,20,8/8/19
Condominium,1.72,2019,8,20,8/1/19
Single Family Resi,1.25,2019,8,20,8/12/19
Condominium,1.63,2019,8,20,8/19/19
Single Family Resi,2.02,2019,8,20,8/5/19
Single Family Resi,1.79,2019,8,20,8/15/19
Single Family Resi,1.24,2019,8,20,8/9/19
Condominium,2.03,2019,8,20,8/19/19
Townhouse,3.02,2019,8,20,8/22/19
Condominium,1.51,2019,8,20,8/8/19
Single Family Resi,1.94,2019,8,20,8/24/19
Single Family Resi,1.51,2019,8,20,8/15/19
Single Family Resi,2.12,2019,8,20,8/20/19
Condominium,1.27,2019,8,20,8/9/19
Single Family Resi,2.15,2019,8,20,8/29/19
Single Family Resi,1.56,2019,8,20,8/9/19
Single Family Resi,1.92,2019,8,20,8/8/19
Single Family Resi,1.5,2019,8,20,8/26/19
Manufactured Home,0.8,2019,8,20,8/1/19
Single Family Resi,1.5,2019,8,20,8/30/19
Duplex,2.05,2019,8,20,8/17/19
Single Family Resi,1.17,2019,8,20,8/15/19
Condominium,1.55,2019,8,20,8/18/19
Single Family Resi,1.42,2019,8,20,8/4/19
Single Family Resi,1.03,2019,8,20,8/16/19
Single Family Resi,1.12,2019,8,20,8/13/19
Single Family Resi,1.48,2019,8,20,8/20/19
Single Family Resi,1.28,2019,8,20,8/3/19
Single Family Resi,1.87,2019,8,20,8/30/19
Single Family Resi,0.92,2019,8,20,8/10/19
Single Family Resi,1.66,2019,8,20,8/10/19
Condominium,1.7,2019,8,20,8/15/19
Apartment,2.15,2019,8,20,8/1/19
Condominium,1.38,2019,8,20,8/17/19
Condominium,2.38,2019,8,20,8/5/19
Quadruplex,1.19,2019,8,20,8/9/19
Apartment,1.57,2019,8,20,8/1/19
Condominium,2.14,2019,8,20,8/19/19
Condominium,1.17,2019,8,20,8/14/19
Quadruplex,0.28,2019,8,20,8/19/19
Triplex,0.58,2019,8,20,8/16/19
Condominium,1.41,2019,8,20,8/1/19
Triplex,1.85,2019,8,20,8/21/19
Condominium,2.32,2019,8,20,8/5/19
Apartment,1.23,2019,8,20,8/1/19
Condominium,1.7,2019,8,20,8/31/19
Single Family Resi,1.93,2019,8,20,8/1/19
Single Family Resi,1.5,2019,8,20,8/25/19
Condominium,1.73,2019,8,20,8/31/19
Condominium,1.55,2019,8,20,8/1/19
Condominium,1.79,2019,8,20,8/21/19
Single Family Resi,1.54,2019,8,20,8/15/19
Condominium,1.55,2019,8,20,8/13/19
Townhouse,1.29,2019,8,20,8/20/19
Duplex,1.68,2019,8,20,8/1/19
Duplex,1.34,2019,8,20,8/29/19
Single Family Resi,1.07,2019,8,20,8/15/19
Duplex,1.44,2019,8,20,8/12/19
Single Family Resi,0.96,2019,8,20,8/9/19
Condominium,1.82,2019,8,20,8/6/19
Single Family Resi,1.26,2019,8,20,8/15/19
Single Family Resi,1.17,2019,8,20,8/1/19
Condominium,1.49,2019,8,20,8/1/19
Single Family Resi,1.44,2019,8,20,8/24/19
Single Family Resi,1.46,2019,8,20,8/25/19
Duplex,2.0,2019,8,20,8/1/19
Single Family Resi,0.97,2019,8,20,8/4/19
Condominium,1.51,2019,8,20,8/30/19
Single Family Resi,1.62,2019,8,20,8/30/19
Single Family Resi,1.47,2019,8,20,8/2/19
Condominium,1.36,2019,8,20,8/7/19
Single Family Resi,1.31,2019,8,20,8/12/19
Single Family Resi,1.28,2019,8,20,8/9/19
Single Family Resi,1.37,2019,8,20,8/30/19
Single Family Resi,1.57,2019,8,20,8/1/19
Single Family Resi,1.54,2019,8,20,8/16/19
Single Family Resi,1.68,2019,8,20,8/1/19
Quadruplex,1.75,2019,8,20,8/23/19
Quadruplex,1.96,2019,8,20,8/16/19
Quadruplex,1.18,2019,8,20,8/13/19
Duplex,1.3,2019,8,20,8/11/19
Duplex,0.58,2019,8,20,8/30/19
Duplex,0.66,2019,8,20,8/10/19
Duplex,1.5,2019,8,20,8/26/19
Duplex,0.74,2019,8,20,8/12/19
Quadruplex,1.06,2019,8,20,8/16/19
Condominium,1.38,2019,8,20,8/16/19
Single Family Resi,1.22,2019,8,20,8/2/19
Condominium,1.67,2019,8,20,8/2/19
Condominium,1.38,2019,8,20,8/26/19
Condominium,1.41,2019,8,20,8/24/19
Single Family Resi,0.96,2019,8,20,8/5/19
Duplex,0.72,2019,8,20,8/23/19
Duplex,1.2,2019,8,20,8/27/19
Duplex,0.77,2019,8,20,8/22/19
Duplex,1.35,2019,8,20,8/2/19
Duplex,0.73,2019,8,20,8/9/19
Duplex,0.72,2019,8,20,8/14/19
Duplex,1.36,2019,8,20,8/28/19
Duplex,1.55,2019,8,20,8/27/19
Duplex,0.57,2019,8,20,8/26/19
Condominium,1.6,2019,8,20,8/31/19
Duplex,0.8,2019,8,20,8/26/19
Duplex,0.69,2019,8,20,8/5/19
Duplex,1.83,2019,8,20,8/1/19
Duplex,1.45,2019,8,20,8/28/19
Duplex,0.88,2019,8,20,8/13/19
Single Family Resi,1.28,2019,8,20,8/1/19
Duplex,1.12,2019,8,20,8/8/19
Single Family Resi,1.79,2019,8,20,8/3/19
Single Family Resi,1.82,2019,8,20,8/15/19
Condominium,2.14,2019,8,20,8/19/19
Single Family Resi,1.72,2019,8,20,8/19/19
Single Family Resi,1.62,2019,8,20,8/13/19
Single Family Resi,1.72,2019,8,20,8/11/19
Duplex,0.91,2019,8,20,8/19/19
Single Family Resi,2.06,2019,8,20,8/1/19
Single Family Resi,1.74,2019,8,20,8/1/19
Single Family Resi,1.15,2019,8,20,8/26/19
Single Family Resi,1.21,2019,8,20,8/14/19
Single Family Resi,1.25,2019,8,20,8/22/19
Condominium,1.81,2019,8,20,8/8/19
Duplex,1.34,2019,8,20,8/15/19
Single Family Resi,1.3,2019,8,20,8/21/19
Single Family Resi,1.34,2019,8,20,8/1/19
Single Family Resi,1.82,2019,8,20,8/29/19
Single Family Resi,1.67,2019,8,20,8/2/19
Single Family Resi,1.83,2019,8,20,8/13/19
Single Family Resi,1.31,2019,8,20,8/1/19
Single Family Resi,1.21,2019,8,20,8/23/19
Single Family Resi,1.82,2019,8,20,8/30/19
Single Family Resi,1.39,2019,8,20,8/27/19
Single Family Resi,0.95,2019,8,20,8/30/19
Condominium,1.45,2019,8,20,8/21/19
Condominium,1.67,2019,8,20,8/1/19
Single Family Resi,1.46,2019,8,20,8/22/19
Condominium,1.76,2019,8,20,8/13/19
Single Family Resi,1.24,2019,8,20,8/17/19
Single Family Resi,2.93,2019,8,20,8/7/19
Duplex,0.82,2019,8,20,8/1/19
Single Family Resi,1.81,2019,8,20,8/8/19
Condominium,1.3,2019,8,20,8/10/19
Single Family Resi,1.62,2019,8,20,8/1/19
Single Family Resi,1.28,2019,8,20,8/21/19
Single Family Resi,1.34,2019,8,20,8/1/19
Single Family Resi,1.21,2019,8,20,8/17/19
Single Family Resi,1.3,2019,8,20,8/1/19
Quadruplex,1.28,2019,8,20,8/27/19
Quadruplex,1.28,2019,8,20,8/16/19
Quadruplex,1.4,2019,8,20,8/9/19
Quadruplex,1.22,2019,8,20,8/15/19
Duplex,0.57,2019,8,20,8/28/19
Duplex,0.71,2019,8,20,8/2/19
Duplex,0.56,2019,8,20,8/3/19
Condominium,1.11,2019,8,20,8/24/19
Duplex,1.43,2019,8,20,8/3/19
Duplex,0.69,2019,8,20,8/9/19
Duplex,0.71,2019,8,20,8/8/19
Single Family Resi,0.7,2019,8,20,8/3/19
Duplex,0.7,2019,8,20,8/20/19
Duplex,0.96,2019,8,20,8/22/19
Duplex,0.59,2019,8,20,8/1/19
Duplex,0.65,2019,8,20,8/15/19
Duplex,0.59,2019,8,20,8/14/19
Duplex,1.38,2019,8,20,8/31/19
Duplex,0.65,2019,8,20,8/9/19
Duplex,0.53,2019,8,20,8/6/19
Duplex,1.39,2019,8,20,8/6/19
Duplex,1.14,2019,8,20,8/22/19
Single Family Resi,1.52,2019,8,20,8/9/19
Single Family Resi,1.21,2019,8,20,8/22/19
Single Family Resi,1.12,2019,8,20,8/6/19
Single Family Resi,1.12,2019,8,20,8/20/19
Single Family Resi,0.98,2019,8,20,8/1/19
Single Family Resi,1.29,2019,8,20,8/14/19
Single Family Resi,1.36,2019,8,20,8/22/19
Single Family Resi,1.4,2019,8,20,8/23/19
Single Family Resi,1.01,2019,8,20,8/16/19
Single Family Resi,0.97,2019,8,20,8/20/19
Single Family Resi,1.2,2019,8,20,8/10/19
Duplex,0.61,2019,8,20,8/13/19
Single Family Resi,1.34,2019,8,20,8/1/19
Single Family Resi,1.04,2019,8,20,8/11/19
Single Family Resi,1.69,2019,8,20,8/2/19
Single Family Resi,0.85,2019,8,20,8/23/19
Condominium,1.34,2019,8,20,8/9/19
Single Family Resi,1.52,2019,8,20,8/8/19
Single Family Resi,1.41,2019,8,20,8/16/19
Condominium,1.43,2019,8,20,8/5/19
Single Family Resi,1.39,2019,8,20,8/26/19
Single Family Resi,1.24,2019,8,20,8/28/19
Single Family Resi,1.46,2019,8,20,8/19/19
Single Family Resi,1.16,2019,8,20,8/22/19
Single Family Resi,1.31,2019,8,20,8/1/19
Single Family Resi,1.36,2019,8,20,8/11/19
Condominium,1.24,2019,8,20,8/22/19
Single Family Resi,1.32,2019,8,20,8/1/19
Single Family Resi,1.0,2019,8,20,8/16/19
Single Family Resi,1.41,2019,8,20,8/14/19
Single Family Resi,1.12,2019,8,20,8/20/19
Single Family Resi,1.39,2019,8,20,8/2/19
Single Family Resi,1.27,2019,8,20,8/1/19
Single Family Resi,1.29,2019,8,20,8/18/19
Single Family Resi,1.29,2019,8,20,8/22/19
Single Family Resi,1.36,2019,8,20,8/27/19
Single Family Resi,1.1,2019,8,20,8/20/19
Single Family Resi,1.07,2019,8,20,8/8/19
Single Family Resi,1.14,2019,8,20,8/5/19
Single Family Resi,1.21,2019,8,20,8/24/19
Single Family Resi,1.25,2019,8,20,8/29/19
Single Family Resi,1.2,2019,8,20,8/1/19
Single Family Resi,1.25,2019,8,20,8/2/19
Condominium,1.16,2019,8,20,8/16/19
Single Family Resi,1.36,2019,8,20,8/2/19
Single Family Resi,1.32,2019,8,20,8/11/19
Single Family Resi,1.46,2019,8,20,8/25/19
Single Family Resi,1.1,2019,8,20,8/1/19
Single Family Resi,1.42,2019,8,20,8/15/19
Single Family Resi,1.14,2019,8,20,8/4/19
Single Family Resi,1.32,2019,8,20,8/15/19
Single Family Resi,0.87,2019,8,20,8/30/19
Single Family Resi,1.41,2019,8,20,8/15/19
Single Family Resi,1.37,2019,8,20,8/6/19
Duplex,1.16,2019,8,20,8/9/19
Single Family Resi,1.32,2019,8,20,8/18/19
Single Family Resi,0.74,2019,8,20,8/14/19
Single Family Resi,0.89,2019,8,20,8/8/19
Single Family Resi,1.28,2019,8,20,8/15/19
Duplex,0.91,2019,8,20,8/1/19
Duplex,0.54,2019,8,20,8/23/19
Duplex,0.61,2019,8,20,8/5/19
Duplex,0.68,2019,8,20,8/9/19
Duplex,0.63,2019,8,20,8/7/19
Single Family Resi,1.38,2019,8,20,8/1/19
Single Family Resi,0.81,2019,8,20,8/28/19
Townhouse,1.15,2019,8,20,8/2/19
Single Family Resi,1.47,2019,8,20,8/19/19
Single Family Resi,1.21,2019,8,20,8/21/19
Single Family Resi,1.34,2019,8,20,8/5/19
Single Family Resi,1.08,2019,8,20,8/6/19
Single Family Resi,1.61,2019,8,20,8/1/19
Single Family Resi,1.22,2019,8,20,8/2/19
Single Family Resi,0.97,2019,8,20,8/1/19
Single Family Resi,1.07,2019,8,20,8/1/19
Single Family Resi,0.89,2019,8,20,8/2/19
Single Family Resi,1.03,2019,8,20,8/18/19
Townhouse,0.92,2019,8,20,8/27/19
Single Family Resi,0.85,2019,8,20,8/12/19
Condominium,0.94,2019,8,20,8/26/19
Single Family Resi,0.88,2019,8,20,8/9/19
Single Family Resi,0.81,2019,8,20,8/28/19
Single Family Resi,0.8,2019,8,20,8/12/19
Single Family Resi,0.93,2019,8,20,8/5/19
Apartment,2.5,2019,8,20,8/24/19
Apartment,2.5,2019,8,20,8/15/19
Apartment,2.5,2019,8,20,8/1/19
Condominium,1.89,2019,8,20,8/30/19
Condominium,3.24,2019,8,20,8/1/19
Apartment,2.14,2019,8,20,8/5/19
Condominium,2.15,2019,8,20,8/1/19
Apartment,2.05,2019,8,20,8/22/19
Condominium,2.85,2019,8,20,8/30/19
Condominium,2.8,2019,8,20,8/19/19
Condominium,2.47,2019,8,20,8/14/19
Condominium,2.32,2019,8,20,8/23/19
Duplex,1.69,2019,8,20,8/6/19
Condominium,3.3,2019,8,20,8/7/19
Condominium,3.01,2019,8,20,8/15/19
Apartment,2.13,2019,8,20,8/9/19
Apartment,1.69,2019,8,20,8/10/19
Apartment,1.69,2019,8,20,8/10/19
Condominium,2.27,2019,8,20,8/29/19
Condominium,2.35,2019,8,20,8/13/19
Condominium,2.06,2019,8,20,8/13/19
Condominium,2.35,2019,8,20,8/1/19
Condominium,2.27,2019,8,20,8/1/19
Condominium,2.09,2019,8,20,8/1/19
Condominium,2.51,2019,8,20,8/18/19
Apartment,2.0,2019,8,20,8/28/19
Condominium,3.19,2019,8,20,8/29/19
Condominium,3.69,2019,8,20,8/7/19
Condominium,1.87,2019,8,20,8/23/19
Condominium,3.58,2019,8,20,8/23/19
Condominium,1.71,2019,8,20,8/28/19
Condominium,2.0,2019,8,20,8/8/19
Condominium,3.56,2019,8,20,8/2/19
Condominium,3.78,2019,8,20,8/28/19
Condominium,3.57,2019,8,20,8/26/19
Condominium,3.93,2019,8,20,8/9/19
Condominium,2.38,2019,8,20,8/31/19
Condominium,2.58,2019,8,20,8/15/19
Condominium,2.25,2019,8,20,8/7/19
Condominium,4.52,2019,8,20,8/1/19
Condominium,3.21,2019,8,20,8/26/19
Condominium,2.73,2019,8,20,8/23/19
Condominium,3.08,2019,8,20,8/23/19
Condominium,3.28,2019,8,20,8/20/19
Condominium,2.87,2019,8,20,8/21/19
Condominium,4.14,2019,8,20,8/12/19
Condominium,4.93,2019,8,20,8/8/19
Condominium,5.69,2019,8,20,8/15/19
Condominium,4.96,2019,8,20,8/26/19
Condominium,5.06,2019,8,20,8/10/19
Condominium,4.08,2019,8,20,8/1/19
Condominium,3.46,2019,8,20,8/30/19
Condominium,4.55,2019,8,20,8/6/19
Condominium,6.09,2019,8,20,8/15/19
Condominium,4.37,2019,8,20,8/17/19
Condominium,4.1,2019,8,20,8/1/19
Condominium,5.1,2019,8,20,8/2/19
Quadruplex,0.95,2019,8,20,8/14/19
Duplex,1.46,2019,8,20,8/28/19
Duplex,0.66,2019,8,20,8/9/19
Condominium,1.92,2019,8,20,8/12/19
Single Family Resi,1.21,2019,8,20,8/30/19
Apartment,2.25,2019,8,20,8/27/19
Condominium,1.43,2019,8,20,8/29/19
Single Family Resi,1.04,2019,8,20,8/3/19
Single Family Resi,0.94,2019,8,20,8/1/19
Single Family Resi,1.41,2019,8,20,8/16/19
Condominium,1.25,2019,8,20,8/15/19
Single Family Resi,1.55,2019,8,20,8/1/19
Single Family Resi,1.01,2019,8,20,8/16/19
Condominium,1.28,2019,8,20,8/10/19
Single Family Resi,0.91,2019,8,20,8/28/19
Single Family Resi,1.1,2019,8,20,8/14/19
Single Family Resi,1.21,2019,8,20,8/1/19
Condominium,1.56,2019,8,20,8/1/19
Single Family Resi,1.34,2019,8,20,8/3/19
Condominium,1.02,2019,8,20,8/1/19
Condominium,1.55,2019,8,20,8/1/19
Condominium,1.01,2019,8,20,8/23/19
Single Family Resi,0.95,2019,8,20,8/9/19
Single Family Resi,1.16,2019,8,20,8/1/19
Single Family Resi,1.16,2019,8,20,8/1/19
Single Family Resi,1.01,2019,8,20,8/22/19
Single Family Resi,1.19,2019,8,20,8/16/19
Single Family Resi,1.19,2019,8,20,8/2/19
Single Family Resi,1.13,2019,8,20,8/25/19
Single Family Resi,1.15,2019,8,20,8/5/19
Single Family Resi,1.26,2019,8,20,8/5/19
Single Family Resi,1.32,2019,8,20,8/1/19
Apartment,2.15,2019,8,20,8/27/19
Single Family Resi,1.22,2019,8,20,8/13/19
Condominium,1.64,2019,8,20,8/20/19
Single Family Resi,0.81,2019,8,20,8/20/19
Apartment,2.26,2019,8,20,8/27/19
Single Family Resi,1.3,2019,8,20,8/17/19
Condominium,1.71,2019,8,20,8/8/19
Single Family Resi,1.11,2019,8,20,8/14/19
Single Family Resi,0.94,2019,8,20,8/9/19
Single Family Resi,1.22,2019,8,20,8/9/19
Single Family Resi,1.21,2019,8,20,8/26/19
Single Family Resi,1.0,2019,8,20,8/19/19
Single Family Resi,1.02,2019,8,20,8/1/19
Duplex,0.99,2019,8,20,8/8/19
Duplex,1.02,2019,8,20,8/20/19
Duplex,0.59,2019,8,20,8/1/19
Duplex,1.35,2019,8,20,8/2/19
Duplex,1.44,2019,8,20,8/10/19
Duplex,1.3,2019,8,20,8/28/19
Duplex,1.27,2019,8,20,8/1/19
Duplex,0.63,2019,8,20,8/15/19
Townhouse,1.28,2019,8,20,8/21/19
Condominium,0.97,2019,8,20,8/7/19
Single Family Resi,1.38,2019,8,20,8/27/19
Condominium,1.15,2019,8,20,8/9/19
Single Family Resi,1.28,2019,8,20,8/12/19
Single Family Resi,1.6,2019,8,20,8/13/19
Single Family Resi,1.07,2019,8,20,8/9/19
Single Family Resi,1.48,2019,8,20,8/28/19
Condominium,1.06,2019,8,20,8/28/19
Single Family Resi,0.95,2019,8,20,8/29/19
Single Family Resi,0.92,2019,8,20,8/16/19
Single Family Resi,1.15,2019,8,20,8/17/19
Single Family Resi,1.17,2019,8,20,8/1/19
Single Family Resi,0.87,2019,8,20,8/2/19
Single Family Resi,0.91,2019,8,20,8/2/19
Single Family Resi,0.84,2019,8,20,8/9/19
Single Family Resi,1.5,2019,8,20,8/10/19
Single Family Resi,0.87,2019,8,20,8/9/19
Single Family Resi,1.13,2019,8,20,8/12/19
Single Family Resi,1.21,2019,8,20,8/26/19
Single Family Resi,0.88,2019,8,20,8/8/19
Condominium,1.31,2019,8,20,8/5/19
Single Family Resi,0.84,2019,8,20,8/12/19
Single Family Resi,0.99,2019,8,20,8/8/19
Single Family Resi,0.87,2019,8,20,8/31/19
Single Family Resi,0.94,2019,8,20,8/1/19
Single Family Resi,0.8,2019,8,20,8/11/19
Single Family Resi,1.04,2019,8,20,8/30/19
Single Family Resi,1.3,2019,8,20,8/1/19
Single Family Resi,1.0,2019,8,20,8/15/19
Single Family Resi,0.98,2019,8,20,8/11/19
Single Family Resi,0.95,2019,8,20,8/25/19
Single Family Resi,1.04,2019,8,20,8/14/19
Single Family Resi,1.27,2019,8,20,8/23/19
Single Family Resi,1.02,2019,8,20,8/10/19
Single Family Resi,1.45,2019,8,20,8/11/19
Single Family Resi,1.06,2019,8,20,8/21/19
Single Family Resi,0.82,2019,8,20,8/1/19
Single Family Resi,0.88,2019,8,20,8/23/19
Single Family Resi,1.11,2019,8,20,8/15/19
Single Family Resi,0.96,2019,8,20,8/9/19
Single Family Resi,0.83,2019,8,20,8/7/19
Single Family Resi,0.95,2019,8,20,8/1/19
Condominium,1.19,2019,8,20,8/19/19
Single Family Resi,0.83,2019,8,20,8/9/19
Single Family Resi,0.93,2019,8,20,8/23/19
Single Family Resi,0.89,2019,8,20,8/15/19
Condominium,1.23,2019,8,20,8/8/19
Single Family Resi,0.74,2019,8,20,8/1/19
Condominium,1.64,2019,8,20,8/9/19
Duplex,1.1,2019,8,20,8/30/19
Duplex,1.33,2019,8,20,8/28/19
Duplex,1.36,2019,8,20,8/28/19
Single Family Resi,1.14,2019,8,20,8/2/19
Single Family Resi,1.38,2019,8,20,8/15/19
Single Family Resi,1.39,2019,8,20,8/5/19
Single Family Resi,1.4,2019,8,20,8/15/19
Single Family Resi,1.0,2019,8,20,8/17/19
Single Family Resi,0.72,2019,8,20,8/5/19
Single Family Resi,0.99,2019,8,20,8/11/19
Single Family Resi,1.02,2019,8,20,8/25/19
Single Family Resi,1.12,2019,8,20,8/16/19
Single Family Resi,1.12,2019,8,20,8/1/19
Single Family Resi,0.74,2019,8,20,8/30/19
Single Family Resi,1.13,2019,8,20,8/16/19
Single Family Resi,1.24,2019,8,20,8/17/19
Single Family Resi,0.76,2019,8,20,8/21/19
Single Family Resi,1.14,2019,8,20,8/13/19
Single Family Resi,1.02,2019,8,20,8/26/19
Single Family Resi,0.76,2019,8,20,8/1/19
Single Family Resi,1.1,2019,8,20,8/20/19
Single Family Resi,0.75,2019,8,20,8/22/19
Single Family Resi,1.18,2019,8,20,8/7/19
Single Family Resi,0.67,2019,8,20,8/2/19
Single Family Resi,0.85,2019,8,20,8/10/19
Single Family Resi,0.9,2019,8,20,8/1/19
Single Family Resi,0.64,2019,8,20,8/11/19
Single Family Resi,1.03,2019,8,20,8/15/19
Single Family Resi,1.07,2019,8,20,8/14/19
Single Family Resi,0.9,2019,8,20,8/29/19
Single Family Resi,1.1,2019,8,20,8/28/19
Single Family Resi,0.96,2019,8,20,8/8/19
Single Family Resi,1.05,2019,8,20,8/1/19
Single Family Resi,1.07,2019,8,20,8/2/19
Single Family Resi,0.79,2019,8,20,8/26/19
Single Family Resi,0.76,2019,8,20,8/9/19
Single Family Resi,0.77,2019,8,20,8/3/19
Single Family Resi,0.89,2019,8,20,8/24/19
Single Family Resi,0.89,2019,8,20,8/3/19
Single Family Resi,0.84,2019,8,20,8/20/19
Single Family Resi,0.89,2019,8,20,8/6/19
Single Family Resi,0.85,2019,8,20,8/7/19
Single Family Resi,0.92,2019,8,20,8/9/19
Single Family Resi,0.85,2019,8,20,8/14/19
Single Family Resi,0.66,2019,8,20,8/2/19
Single Family Resi,0.97,2019,8,20,8/1/19
Duplex,1.41,2019,8,20,8/15/19
Duplex,0.7,2019,8,20,8/5/19
Duplex,0.59,2019,8,20,8/1/19
Single Family Resi,0.82,2019,8,20,8/24/19
Single Family Resi,0.98,2019,8,20,8/17/19
Single Family Resi,0.84,2019,8,20,8/5/19
Single Family Resi,0.95,2019,8,20,8/21/19
Single Family Resi,0.98,2019,8,20,8/1/19
Single Family Resi,0.97,2019,8,20,8/20/19
Single Family Resi,0.9,2019,8,20,8/12/19
Single Family Resi,1.02,2019,8,20,8/17/19
Single Family Resi,0.99,2019,8,20,8/23/19
Single Family Resi,1.2,2019,8,20,8/2/19
Single Family Resi,1.03,2019,8,20,8/13/19
Single Family Resi,0.83,2019,8,20,8/1/19
Single Family Resi,0.86,2019,8,20,8/10/19
Single Family Resi,1.24,2019,8,20,8/1/19
Single Family Resi,0.81,2019,8,20,8/1/19
Single Family Resi,0.92,2019,8,20,8/12/19
Single Family Resi,0.99,2019,8,20,8/24/19
Single Family Resi,1.09,2019,8,20,8/1/19
Single Family Resi,0.72,2019,8,20,8/5/19
Single Family Resi,0.83,2019,8,20,8/1/19
Condominium,1.64,2019,8,20,8/26/19
Condominium,1.64,2019,8,20,8/1/19
Condominium,1.63,2019,8,20,8/10/19
Condominium,1.24,2019,8,20,8/1/19
Townhouse,1.29,2019,8,20,8/17/19
Townhouse,1.11,2019,8,20,8/8/19
Condominium,1.11,2019,8,20,8/1/19
Condominium,1.18,2019,8,20,8/21/19
Condominium,1.63,2019,8,20,8/17/19
Single Family Resi,1.06,2019,8,20,8/5/19
Single Family Resi,1.28,2019,8,20,8/1/19
Single Family Resi,1.03,2019,8,20,8/23/19
Single Family Resi,1.12,2019,8,20,8/23/19
Single Family Resi,1.17,2019,8,20,8/10/19
Single Family Resi,1.06,2019,8,20,8/1/19
Single Family Resi,0.97,2019,8,20,8/16/19
Single Family Resi,1.09,2019,8,20,8/1/19
Single Family Resi,1.06,2019,8,20,8/12/19
Single Family Resi,0.89,2019,8,20,8/30/19
Condominium,1.26,2019,8,20,8/1/19
Single Family Resi,1.43,2019,8,20,8/17/19
Single Family Resi,1.25,2019,8,20,8/26/19
Single Family Resi,0.78,2019,8,20,8/23/19
Single Family Resi,1.37,2019,8,20,8/1/19
Single Family Resi,1.04,2019,8,20,8/13/19
Single Family Resi,1.27,2019,8,20,8/5/19
Single Family Resi,0.89,2019,8,20,8/29/19
Single Family Resi,1.13,2019,8,20,8/20/19
Single Family Resi,1.09,2019,8,20,8/24/19
Single Family Resi,1.03,2019,8,20,8/12/19
Single Family Resi,0.91,2019,8,20,8/25/19
Single Family Resi,1.05,2019,8,20,8/1/19
Single Family Resi,1.23,2019,8,20,8/21/19
Single Family Resi,1.14,2019,8,20,8/12/19
Single Family Resi,1.23,2019,8,20,8/6/19
Single Family Resi,0.89,2019,8,20,8/31/19
Single Family Resi,0.76,2019,8,20,8/23/19
Single Family Resi,0.94,2019,8,20,8/1/19
Single Family Resi,0.93,2019,8,20,8/3/19
Single Family Resi,0.81,2019,8,20,8/13/19
Single Family Resi,0.81,2019,8,20,8/1/19
Condominium,1.04,2019,8,20,8/15/19
Quadruplex,0.27,2019,8,20,8/7/19
Duplex,1.05,2019,8,20,8/9/19
Duplex,0.62,2019,8,20,8/28/19
Duplex,0.73,2019,8,20,8/17/19
Single Family Resi,1.27,2019,8,20,8/5/19
Duplex,0.79,2019,8,20,8/5/19
Single Family Resi,1.51,2019,8,20,8/4/19
Duplex,0.71,2019,8,20,8/3/19
Single Family Resi,1.13,2019,8,20,8/22/19
Single Family Resi,1.2,2019,8,20,8/1/19
Single Family Resi,1.07,2019,8,20,8/10/19
Single Family Resi,1.25,2019,8,20,8/12/19
